Policy_Type_ID,Policy_Type,Cover_Name,Cover_Type_Name,Cover_Sequence,Mandatory,Input_Type,Org.
30027,Property All Risk,All other contents,Basic,32,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Alterations & Repairs,Basic,33,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Appraisement,Basic,34,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Architects’ & Surveyors’ & Consultant Engineers Fees,Basic,35,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Automatic Reinstatement of the Sum Insured,Basic,36,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Average relief Clause,Basic,37,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Brand & Label,Basic,38,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Breach of Condition,Basic,39,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Capital Addition,Basic,40,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Civil Authorities,Basic,41,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Contract price,Basic,42,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Cost of re erection,Basic,43,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Cost of recompiling records and claims preparation,Basic,44,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Customer Goods,Basic,45,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Description of property insured,Basic,46,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Designation of the Property,Basic,47,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Errors & Omissions,Basic,48,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Escalation,Basic,49,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Expediting Expenses (Inc. Air Freight),Basic,50,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Fire Brigade Clause,Basic,51,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Fire Extinguishing Cost,Basic,52,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Hazardous Goods,Basic,53,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Heating & Power,Basic,54,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Internal Removal,Basic,55,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Involuntary betterment Clause,Basic,56,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Loss Notification,Basic,57,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Loss of rent and Alternative Accommodation,Basic,58,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Minor Alteration,Basic,59,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Misdescription,Basic,60,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Nominated Loss Adjuster,Basic,61,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,Non-invalidation,Basic,62,Yes,TEXTAREA,IIRM Sri Lanka
30027,Property All Risk,"Out Buildings including Fences, Compound walls, Roads & Electrical Installation",Basic,63,Yes,TEXTAREA,IIRM Sri Lanka
